"Publisher ID","Publisher Name","Keyword ID","Keyword","Match Type","Campaign","Keyword Group","Category","Bid Strategy","Keyword Type","Status","Search Engine Bid","Clicks","Click Charges","Avg. Cost per Click","Impressions","Engine Click Thru %","Avg. Pos.","Trans. Conv. %","Total Cost/ Trans.","Amount","Total Cost","Total Volume of Bookings"
"K2615","Yahoo - US","43000000039658091","germany airline","Advanced","Western Europe Destinations","Germany","uncategorized","Unassigned","Unassigned","Paused",6.25,1,2.925,2.925,45,2.22222222222222,2.77466666666667,0,0,0,2.925,0
"K2615","Yahoo - US","43000000039653168","international plane ticket","Advanced","Geo Targeted Los Angeles","International Los Angeles","uncategorized","Unassigned","Unassigned","Paused",6.25,1,2.95,2.95,14,7.14285714285714,1,0,0,0,2.95,0
"K2615","Yahoo - US","43000000039650810","rome flight","Advanced","Geo Targeted DC","DC to Rome Sale","uncategorized","Unassigned","Unassigned","Live",6.25,2,3.05,1.525,97,2.06185567010309,1.01938144329897,0,0,0,3.05,0
"K2615","Yahoo - US","43000000039655943","europe airfare","Advanced","Geo Targeted Philadelphia","Europe Philadelphia","uncategorized","Unassigned","Unassigned","Paused",6.25,2,3.1,1.55,12,16.6666666666667,2.25,0,0,0,3.1,0
"K2615","Yahoo - US","43000000039656904","international plane ticket","Advanced","Geo Targeted San Francisco","International San Francisco","uncategorized","Unassigned","Unassigned","Paused",6.25,1,3.1125,3.1125,22,4.54545454545455,1.09090909090909,0,0,0,3.1125,0
"K2615","Yahoo - US","43000000039649358","cheap international flight","Advanced","Geo Targeted Cincinnati","Cheap International Cincinnati","uncategorized","Unassigned","Unassigned","Paused",6.25,2,3.125,1.5625,129,1.55038759689922,8.45007751937984,0,0,0,3.125,0
"K2615","Yahoo - US","43000000039650703","paris airfare","Advanced","Geo Targeted DC","DC to Paris Sale","uncategorized","Unassigned","Unassigned","Live",6.25,1,3.15,3.15,9,11.1111111111111,1,0,0,0,3.15,0
"K2615","Yahoo - US","43000000039658735","venice cheap flight","Standard","Western Europe Destinations","Venice","uncategorized","Unassigned","Unassigned","Live",6.25,3,3.15,1.05,36,8.33333333333333,1,0,0,0,3.15,0
"K2615","Yahoo - US","43000000039653224","barcelona airport","Advanced","Geo Targeted Los Angeles","Los Angeles to Barcelona Sale","uncategorized","Unassigned","Unassigned","Live",6.25,2,3.1625,1.58125,24,8.33333333333333,1.03666666666667,0,0,0,3.1625,0
"K2615","Yahoo - US","43000000039653684","rome flight","Advanced","Geo Targeted Los Angeles","Los Angeles to Rome Sale","uncategorized","Unassigned","Unassigned","Live",6.25,2,3.1875,1.59375,132,1.51515151515152,1.00825757575758,0,0,0,3.1875,0
"K2615","Yahoo - US","43000000039655244","greece airline","Advanced","Geo Targeted New York","New York to Greece Sale","uncategorized","Unassigned","Unassigned","Paused",6.25,3,3.1875,1.0625,4,75,1,0,0,0,3.1875,0
"K2615","Yahoo - US","43000000029356723","cheapest flight to france","Standard","Paris & France Terms","France","uncategorized","Unassigned","Unassigned","Live",6.25,3,3.1999999875,1.0666666625,31,9.67741935483871,1,0,0,0,3.1999999875,0
"K2615","Yahoo - US","43000000039655194","france air fare","Advanced","Geo Targeted New York","New York to France Sale","uncategorized","Unassigned","Unassigned","Live",6.25,1,3.2125,3.2125,2,50,1,0,0,0,3.2125,0
"K2615","Yahoo - US","43000000039650735","paris ticket","Advanced","Geo Targeted DC","DC to Paris Sale","uncategorized","Unassigned","Unassigned","Live",6.25,1,3.25,3.25,16,6.25,1.249375,0,0,0,3.25,0
"K2615","Yahoo - US","43000000039650289","cheap international airplane ticket","Advanced","Geo Targeted DC","Cheap International DC","uncategorized","Unassigned","Unassigned","Paused",6.25,2,3.2875,1.64375,9,22.2222222222222,1,0,0,0,3.2875,0
"K2615","Yahoo - US","43000000029356954","newark to paris","Standard","Paris & France Terms","Paris","uncategorized","Unassigned","Unassigned","Live",6.25,3,3.3375,1.1125,29,10.3448275862069,1,0,0,0,3.3375,0
"K2615","Yahoo - US","43000000039655878","cheap europe flight","Advanced","Geo Targeted Philadelphia","Cheap Europe Philadelphia","uncategorized","Unassigned","Unassigned","Paused",6.25,1,3.3875,3.3875,9,11.1111111111111,1.11111111111111,0,0,0,3.3875,0
"K2615","Yahoo - US","43000000039657376","paris cheap ticket","Advanced","Geo Targeted San Francisco","San Francisco to Paris Sale","uncategorized","Unassigned","Unassigned","Live",6.25,1,3.4125,3.4125,3,33.3333333333333,1.33333333333333,0,0,0,3.4125,0
"K2615","Yahoo - US","43000000039641271","cheap europe flight","Advanced","Geo Targeted Atlanta","Cheap Europe Atlanta","uncategorized","Unassigned","Unassigned","Paused",6.25,2,3.4375,1.71875,36,5.55555555555556,3.91055555555556,0,0,0,3.4375,0
"K2615","Yahoo - US","43000000039650146","international airline ticket","Advanced","Geo Targeted Cincinnati","International Cincinnati","uncategorized","Unassigned","Unassigned","Paused",6.25,1,3.4375,3.4375,162,0.617283950617284,4.42697530864197,0,0,0,3.4375,0
"K2615","Yahoo - US","43000000039654021","cheap international airfare","Advanced","Geo Targeted Miami","Cheap International Miami","uncategorized","Unassigned","Unassigned","Paused",6.25,1,3.4625,3.4625,56,1.78571428571429,3.03285714285714,0,0,0,3.4625,0
"K2615","Yahoo - US","43000000039657981","florence airport","Advanced","Western Europe Destinations","Florence","uncategorized","Unassigned","Unassigned","Live",6.25,2,3.475,1.7375,184,1.08695652173913,1.08532608695652,0,0,0,3.475,0
"K2615","Yahoo - US","43000000039657658","venice flight","Advanced","Geo Targeted San Francisco","San Francisco to Venice Sale","uncategorized","Unassigned","Unassigned","Live",6.25,2,3.4875,1.74375,193,1.03626943005181,1.00388601036269,0,0,0,3.4875,0
"K2615","Yahoo - US","43000000039658165","flight to hamburg","Advanced","Western Europe Destinations","Hamburg","uncategorized","Unassigned","Unassigned","Paused",6.25,2,3.5,1.75,47,4.25531914893617,1,0,0,0,3.5,0
"K2615","Yahoo - US","43000000029356852","paris airfare special","Standard","Paris & France Terms","Paris","uncategorized","Unassigned","Unassigned","Live",6.25,4,3.5375,0.884375,34,11.7647058823529,1.20588235294118,0,0,0,3.5375,0
"K2615","Yahoo - US","43000000039644073","international airplane ticket","Advanced","Geo Targeted Boston","International Boston","uncategorized","Unassigned","Unassigned","Paused",6.25,1,3.6,3.6,57,1.75438596491228,5.83719298245614,0,0,0,3.6,0
"K2615","Yahoo - US","43000000039656329","milan air flight","Advanced","Geo Targeted Philadelphia","Philadelphia to Milan Sale","uncategorized","Unassigned","Unassigned","Paused",6.25,1,3.6,3.6,1,100,1,0,0,0,3.6,0
"K2615","Yahoo - US","43000000039652788","spain airline","Advanced","Geo Targeted Houston","Houston to Spain Sale","uncategorized","Unassigned","Unassigned","Paused",6.25,2,3.6125,1.80625,2,100,1,0,0,0,3.6125,0
"K2615","Yahoo - US","43000000039657036","florence airport","Advanced","Geo Targeted San Francisco","San Francisco to Florence Sale","uncategorized","Unassigned","Unassigned","Live",6.25,1,3.6125,3.6125,5,20,1.8,0,0,0,3.6125,0
"K2615","Yahoo - US","43000000039655486","paris airline ticket","Advanced","Geo Targeted New York","New York to Paris Sale","uncategorized","Unassigned","Unassigned","Live",6.25,1,3.625,3.625,19,5.26315789473684,1.05263157894737,0,0,0,3.625,0
"K2615","Yahoo - US","43000000039655893","cheap international airplane ticket","Advanced","Geo Targeted Philadelphia","Cheap International Philadelphia","uncategorized","Unassigned","Unassigned","Paused",6.25,2,3.6375,1.81875,5,40,1,0,0,0,3.6375,0
"K2615","Yahoo - US","43000000029356945","europe france travel","Standard","Paris & France Terms","France","uncategorized","Unassigned","Unassigned","Live",6.25,8,3.675,0.459375,7290,0.109739368998628,1.00358024691358,0,0,0,3.675,0
"K2615","Yahoo - US","43000000039658126","cheap flight to athens greece","Advanced","Western Europe Destinations","Greece","uncategorized","Unassigned","Unassigned","Live",6.25,2,3.6875,1.84375,17,11.7647058823529,1.11647058823529,0,0,0,3.6875,0
"K2615","Yahoo - US","43000000039654086","international air fare","Advanced","Geo Targeted Miami","International Miami","uncategorized","Unassigned","Unassigned","Paused",6.25,2,3.7125,1.85625,168,1.19047619047619,3.62333333333333,0,0,0,3.7125,0
"K2615","Yahoo - US","43000000039655008","europe air ticket","Advanced","Geo Targeted New York","Europe New York","uncategorized","Unassigned","Unassigned","Paused",6.25,1,3.7125,3.7125,7,14.2857142857143,1,0,0,0,3.7125,0
"K2615","Yahoo - US","43000000039651078","international airline","Advanced","Geo Targeted DC","International DC","uncategorized","Unassigned","Unassigned","Paused",6.25,2,3.7375,1.86875,1239,0.161420500403551,1.10208232445521,0,0,0,3.7375,0
"K2615","Yahoo - US","43000000039640739","rome flights","Advanced","Geo Targeted Atlanta","Atlanta to Rome Sale","uncategorized","Unassigned","Unassigned","Paused",6.25,2,3.775,1.8875,57,3.50877192982456,1,0,0,0,3.775,0
"K2615","Yahoo - US","43000000039657373","paris cheap flight","Advanced","Geo Targeted San Francisco","San Francisco to Paris Sale","uncategorized","Unassigned","Unassigned","Live",6.25,1,3.775,3.775,9,11.1111111111111,1.22222222222222,0,0,0,3.775,0
"K2615","Yahoo - US","43000000039641290","cheap international tickets","Advanced","Geo Targeted Atlanta","Cheap International Atlanta","uncategorized","Unassigned","Unassigned","Paused",6.25,2,3.8125,1.90625,13,15.3846153846154,1,0,0,0,3.8125,0
"K2615","Yahoo - US","43000000039655108","athens flight","Advanced","Geo Targeted New York","New York to Athens Sale","uncategorized","Unassigned","Unassigned","Live",6.25,3,3.812499975,1.270833325,83,3.6144578313253,1,0,0,0,3.812499975,0
"K2615","Yahoo - US","43000000039649205","international air ticket","Advanced","Geo Targeted Chicago","International Chicago","uncategorized","Unassigned","Unassigned","Live",6.25,3,3.825,1.275,40,7.5,1.375,0,0,0,3.825,0
"K2615","Yahoo - US","43000000039654031","cheap international ticket","Advanced","Geo Targeted Miami","Cheap International Miami","uncategorized","Unassigned","Unassigned","Paused",6.25,2,3.8875,1.94375,10,20,1,0,0,0,3.8875,0
"K2615","Yahoo - US","43000000039656971","athens cheap flight","Advanced","Geo Targeted San Francisco","San Francisco to Athens Sale","uncategorized","Unassigned","Unassigned","Live",6.25,1,3.925,3.925,5,20,1.2,0,0,0,3.925,0
"K2615","Yahoo - US","43000000039653324","france flight","Advanced","Geo Targeted Los Angeles","Los Angeles to France Sale","uncategorized","Unassigned","Unassigned","Live",6.25,1,3.95,3.95,241,0.4149377593361,1,0,0,0,3.95,0
"K2615","Yahoo - US","43000000039656884","europe flight","Advanced","Geo Targeted San Francisco","Europe San Francisco","uncategorized","Unassigned","Unassigned","Paused",6.25,2,4.025,2.0125,124,1.61290322580645,1.07153225806452,0,0,0,4.025,0
"K2615","Yahoo - US","43000000039656829","cheap international fare","Advanced","Geo Targeted San Francisco","Cheap International San Francisco","uncategorized","Unassigned","Unassigned","Paused",6.25,2,4.075,2.0375,20,10,1,0,0,0,4.075,0
"K2615","Yahoo - US","43000000039641393","europe flights","Advanced","Geo Targeted Atlanta","Europe Atlanta","uncategorized","Unassigned","Unassigned","Paused",6.25,2,4.1,2.05,30,6.66666666666667,1.033,0,0,0,4.1,0
"K2615","Yahoo - US","43000000027413325","air france flights paris","Advanced","Air France Branded","Air France Brand","uncategorized","Unassigned","Unassigned","Live",6.25,3,4.112499975,1.370833325,571,0.525394045534151,1.21252189141856,0,0,0,4.112499975,0
"K2615","Yahoo - US","43000000039652016","international airport","Advanced","Geo Targeted Detroit","International Detroit","uncategorized","Unassigned","Unassigned","Paused",6.25,6,4.112499975,0.6854166625,339,1.76991150442478,1.82663716814159,0,0,0,4.112499975,0
"K2615","Yahoo - US","43000000027382624","airfrance deal","Advanced","Air France Branded","Air France Brand","uncategorized","Unassigned","Unassigned","Live",6.25,5,4.125,0.825,649,0.770416024653313,1.05551617873652,0,0,0,4.125,0
"K2615","Yahoo - US","43000000039644075","international fare","Advanced","Geo Targeted Boston","International Boston","uncategorized","Unassigned","Unassigned","Paused",6.25,1,4.1875,4.1875,8,12.5,2,0,0,0,4.1875,0
"K2615","Yahoo - US","43000000029356969","flight france marseille","Standard","French Destinations","Marseille","uncategorized","Unassigned","Unassigned","Live",6.25,1,4.1875,4.1875,15,6.66666666666667,1.14,0,0,0,4.1875,0
"K2615","Yahoo - US","43000000039648537","florence flight","Advanced","Geo Targeted Chicago","Chicago to Florence Sale","uncategorized","Unassigned","Unassigned","Paused",6.25,3,4.2499999875,1.4166666625,135,2.22222222222222,1,0,0,0,4.2499999875,0
"K2615","Yahoo - US","43000000039652946","international airline","Advanced","Geo Targeted Houston","International Houston","uncategorized","Unassigned","Unassigned","Paused",6.25,3,4.299999975,1.433333325,82,3.65853658536585,1.36329268292683,0,0,0,4.299999975,0
"K2615","Yahoo - US","43000000039654947","cheap europe ticket","Advanced","Geo Targeted New York","Cheap Europe New York","uncategorized","Unassigned","Unassigned","Paused",6.25,1,4.3,4.3,410,0.24390243902439,4.80760975609756,0,0,0,4.3,0
"K2615","Yahoo - US","43000000039655788","venice flight","Advanced","Geo Targeted New York","New York to Venice Sale","uncategorized","Unassigned","Unassigned","Live",6.25,3,4.337499975,1.445833325,469,0.639658848614073,1,0,0,0,4.337499975,0
"K2615","Yahoo - US","43000000027413321","air france luxury flights","Advanced","Air France Branded","Air France Brand","uncategorized","Unassigned","Unassigned","Live",6.25,1,4.4,4.4,22,4.54545454545455,1.22727272727273,0,0,0,4.4,0
"K2615","Yahoo - US","43000000039652938","international air fare","Advanced","Geo Targeted Houston","International Houston","uncategorized","Unassigned","Unassigned","Paused",6.25,1,4.4125,4.4125,302,0.33112582781457,3.0176821192053,0,0,0,4.4125,0
"K2615","Yahoo - US","43000000039654865","air france ticket","Advanced","Geo Targeted New York","Airfrance Deal New York","uncategorized","Unassigned","Unassigned","Paused",6.25,2,4.45,2.225,3,66.6666666666667,1,0,0,0,4.45,0
"K2615","Yahoo - US","43000000039644337","paris cheap plane ticket","Advanced","Geo Targeted Boston","Boston to Paris Sale","uncategorized","Unassigned","Unassigned","Paused",6.25,1,4.4875,4.4875,1,100,3,0,0,0,4.4875,0
"K2615","Yahoo - US","43000000039653297","france airfare","Advanced","Geo Targeted Los Angeles","Los Angeles to France Sale","uncategorized","Unassigned","Unassigned","Live",6.25,1,4.55,4.55,1,100,2,0,0,0,4.55,0
"K2615","Yahoo - US","43000000039653079","cheap europe ticket","Advanced","Geo Targeted Los Angeles","Cheap Europe Los Angeles","uncategorized","Unassigned","Unassigned","Paused",6.25,1,4.575,4.575,306,0.326797385620915,5.06454248366013,0,0,0,4.575,0
"K2615","Yahoo - US","43000000039655025","international air plane ticket","Advanced","Geo Targeted New York","International New York","uncategorized","Unassigned","Unassigned","Paused",6.25,1,4.5875,4.5875,2,50,1,0,0,0,4.5875,0
"K2615","Yahoo - US","43000000039655640","spain air ticket","Advanced","Geo Targeted New York","New York to Spain Sale","uncategorized","Unassigned","Unassigned","Paused",6.25,1,4.5875,4.5875,4,25,3,0,0,0,4.5875,0
"K2615","Yahoo - US","43000000039641356","discount international airfares","Advanced","Geo Targeted Atlanta","Discount International Atlanta","uncategorized","Unassigned","Unassigned","Paused",6.25,1,4.6375,4.6375,41,2.4390243902439,1.26707317073171,0,0,0,4.6375,0
"K2615","Yahoo - US","43000000039653232","barcelona cheap airfare","Advanced","Geo Targeted Los Angeles","Los Angeles to Barcelona Sale","uncategorized","Unassigned","Unassigned","Live",6.25,1,4.65,4.65,1,100,1,0,0,0,4.65,0
"K2615","Yahoo - US","43000000039648411","cheap international air ticket","Advanced","Geo Targeted Chicago","Cheap International Chicago","uncategorized","Unassigned","Unassigned","Paused",6.25,3,4.7374999875,1.5791666625,62,4.83870967741935,4.4941935483871,0,0,0,4.7374999875,0
"K2615","Yahoo - US","43000000039643984","florence flight","Advanced","Geo Targeted Boston","Boston to Florence Sale","uncategorized","Unassigned","Unassigned","Paused",6.25,3,4.749999975,1.583333325,170,1.76470588235294,1,0,0,0,4.749999975,0
"K2615","Yahoo - US","43000000039658099","germany travel","Standard","Western Europe Destinations","Germany","uncategorized","Unassigned","Unassigned","Paused",6.25,1,4.75,4.75,13,7.69230769230769,1,0,0,0,4.75,0
"K2615","Yahoo - US","43000000039658130","flight to greece","Advanced","Western Europe Destinations","Greece","uncategorized","Unassigned","Unassigned","Live",6.25,4,4.8,1.2,208,1.92307692307692,1.25860576923077,0,0,0,4.8,0
"K2615","Yahoo - US","43000000039648421","cheap international plane ticket","Advanced","Geo Targeted Chicago","Cheap International Chicago","uncategorized","Unassigned","Unassigned","Paused",6.25,2,4.925,2.4625,6,33.3333333333333,2.83,0,0,0,4.925,0
"K2615","Yahoo - US","43000000039657518","spain airport","Advanced","Geo Targeted San Francisco","San Francisco to Spain Sale","uncategorized","Unassigned","Unassigned","Paused",6.25,1,4.9625,4.9625,1,100,1,0,0,0,4.9625,0
"K2615","Yahoo - US","43000000039658662","turkey cheap ticket","Standard","Western Europe Destinations","Turkey","uncategorized","Unassigned","Unassigned","Live",6.25,5,4.9875,0.9975,35,14.2857142857143,1,0,0,0,4.9875,0
"K2615","Yahoo - US","43000000039652162","cheap international plane ticket","Advanced","Geo Targeted Houston","Cheap International Houston","uncategorized","Unassigned","Unassigned","Paused",6.25,1,5.0375,5.0375,27,3.7037037037037,1.96259259259259,0,0,0,5.0375,0
"K2615","Yahoo - US","43000000029356856","low cost flight to paris","Standard","Paris & France Terms","Paris","uncategorized","Unassigned","Unassigned","Live",6.25,5,5.0375,1.0075,346,1.44508670520231,1.57595375722543,0,0,0,5.0375,0
"K2615","Yahoo - US","43000000039654980","discount europe flight","Advanced","Geo Targeted New York","Discount Europe New York","uncategorized","Unassigned","Unassigned","Paused",6.25,1,5.05,5.05,2,50,1,0,0,0,5.05,0
"K2615","Yahoo - US","43000000039654020","cheap international air ticket","Advanced","Geo Targeted Miami","Cheap International Miami","uncategorized","Unassigned","Unassigned","Paused",6.25,1,5.1,5.1,37,2.7027027027027,4.70081081081081,0,0,0,5.1,0
"K2615","Yahoo - US","43000000039657458","rome flight","Advanced","Geo Targeted San Francisco","San Francisco to Rome Sale","uncategorized","Unassigned","Unassigned","Live",6.25,3,5.1,1.7,99,3.03030303030303,1.01010101010101,0,0,0,5.1,0
"K2615","Yahoo - US","43000000039653740","spain airline","Advanced","Geo Targeted Los Angeles","Los Angeles to Spain Sale","uncategorized","Unassigned","Unassigned","Paused",6.25,1,5.1125,5.1125,2,50,1.5,0,0,0,5.1125,0
"K2615","Yahoo - US","43000000039654991","discount international airfare","Advanced","Geo Targeted New York","Discount International New York","uncategorized","Unassigned","Unassigned","Paused",6.25,3,5.124999975,1.708333325,128,2.34375,1.534765625,0,0,0,5.124999975,0
"K2615","Yahoo - US","43000000029356705","business france in travel","Standard","Paris & France Terms","France","uncategorized","Unassigned","Unassigned","Live",6.25,2,5.2,2.6,401,0.498753117206983,1.78451371571072,0,0,0,5.2,0
"K2615","Yahoo - US","43000000039648550","france airfare","Advanced","Geo Targeted Chicago","Chicago to France Sale","uncategorized","Unassigned","Unassigned","Live",6.25,2,5.225,2.6125,3,66.6666666666667,1,0,0,0,5.225,0
"K2615","Yahoo - US","43000000029356763","cheap travel france","Standard","Paris & France Terms","France","uncategorized","Unassigned","Unassigned","Live",6.25,6,5.22499995,0.870833325,198,3.03030303030303,1.21161616161616,0,0,0,5.22499995,0
"K2615","Yahoo - US","43000000039656894","international air ticket","Advanced","Geo Targeted San Francisco","International San Francisco","uncategorized","Unassigned","Unassigned","Paused",6.25,3,5.237499975,1.745833325,42,7.14285714285714,1.66404761904762,0,0,0,5.237499975,0
"K2615","Yahoo - US","43000000039648420","cheap international flight deal","Advanced","Geo Targeted Chicago","Cheap International Chicago","uncategorized","Unassigned","Unassigned","Paused",6.25,1,5.2875,5.2875,1,100,1,0,0,0,5.2875,0
"K2615","Yahoo - US","43000000039658553","spain plane ticket","Advanced","Western Europe Destinations","Spain","uncategorized","Unassigned","Unassigned","Live",6.25,2,5.3,2.65,9,22.2222222222222,1,0,0,0,5.3,0
"K2615","Yahoo - US","43000000039658702","uk plane tickets","Advanced","Western Europe Destinations","UK","uncategorized","Unassigned","Unassigned","Paused",6.25,1,5.3,5.3,1,100,1,0,0,0,5.3,0
"K2615","Yahoo - US","43000000039655003","europe air flight","Advanced","Geo Targeted New York","Europe New York","uncategorized","Unassigned","Unassigned","Paused",6.25,1,5.3375,5.3375,3,33.3333333333333,1.66666666666667,0,0,0,5.3375,0
"K2615","Yahoo - US","43000000039657383","paris ticket","Advanced","Geo Targeted San Francisco","San Francisco to Paris Sale","uncategorized","Unassigned","Unassigned","Live",6.25,1,5.3375,5.3375,6,16.6666666666667,2.66666666666667,0,0,0,5.3375,0
"K2615","Yahoo - US","43000000039655593","rome ticket","Advanced","Geo Targeted New York","New York to Rome Sale","uncategorized","Unassigned","Unassigned","Live",6.25,2,5.4375,2.71875,559,0.35778175313059,1.0013595706619,0,0,0,5.4375,0
"K2615","Yahoo - US","43000000029356659","france travel deal","Standard","Paris & France Terms","France","uncategorized","Unassigned","Unassigned","Live",6.25,6,5.4375,0.90625,140,4.28571428571429,1.20642857142857,0,0,0,5.4375,0
"K2615","Yahoo - US","43000000039649195","europe plane ticket","Advanced","Geo Targeted Chicago","Europe Chicago","uncategorized","Unassigned","Unassigned","Live",6.25,1,5.475,5.475,1,100,1,0,0,0,5.475,0
"K2615","Yahoo - US","43000000039650150","international flight","Advanced","Geo Targeted Cincinnati","International Cincinnati","uncategorized","Unassigned","Unassigned","Paused",6.25,5,5.5125,1.1025,80,6.25,1.1225,0,0,0,5.5125,0
"K2615","Yahoo - US","43000000039658704","uk travel","Advanced","Western Europe Destinations","UK","uncategorized","Unassigned","Unassigned","Paused",6.25,1,5.5125,5.5125,364,0.274725274725275,5.01107142857143,0,0,0,5.5125,0
"K2615","Yahoo - US","43000000029356850","france travel information","Standard","Paris & France Terms","France","uncategorized","Unassigned","Unassigned","Live",6.25,1,5.575,5.575,497,0.201207243460765,1.83561368209256,0,0,0,5.575,0
"K2615","Yahoo - US","43000000039643876","cheap europe ticket","Advanced","Geo Targeted Boston","Cheap Europe Boston","uncategorized","Unassigned","Unassigned","Paused",6.25,1,5.6125,5.6125,129,0.775193798449612,5.25643410852713,0,0,0,5.6125,0
"K2615","Yahoo - US","43000000039649189","europe airline ticket","Advanced","Geo Targeted Chicago","Europe Chicago","uncategorized","Unassigned","Unassigned","Live",6.25,2,5.65,2.825,21,9.52380952380952,1.47619047619048,0,0,0,5.65,0
"K2615","Yahoo - US","43000000039653142","europe airline","Advanced","Geo Targeted Los Angeles","Europe Los Angeles","uncategorized","Unassigned","Unassigned","Paused",6.25,2,5.65,2.825,10,20,4.6,0,0,0,5.65,0
"K2615","Yahoo - US","43000000039653202","athens cheap ticket","Advanced","Geo Targeted Los Angeles","Los Angeles to Athens Sale","uncategorized","Unassigned","Unassigned","Live",6.25,1,5.6625,5.6625,6,16.6666666666667,4,0,0,0,5.6625,0
"K2615","Yahoo - US","43000000039655023","international air line ticket","Advanced","Geo Targeted New York","International New York","uncategorized","Unassigned","Unassigned","Paused",6.25,1,5.6875,5.6875,7,14.2857142857143,1,0,0,0,5.6875,0
"K2615","Yahoo - US","43000000039658432","munich airport","Advanced","Western Europe Destinations","Munich","uncategorized","Unassigned","Unassigned","Paused",6.25,1,5.7125,5.7125,25,4,1.836,0,0,0,5.7125,0
"K2615","Yahoo - US","43000000039656899","international airplane ticket","Advanced","Geo Targeted San Francisco","International San Francisco","uncategorized","Unassigned","Unassigned","Paused",6.25,3,5.7874999875,1.9291666625,203,1.47783251231527,6.00418719211823,0,0,0,5.7874999875,0
"K2615","Yahoo - US","43000000039650148","international airport","Advanced","Geo Targeted Cincinnati","International Cincinnati","uncategorized","Unassigned","Unassigned","Paused",6.25,2,5.8,2.9,172,1.16279069767442,1.8846511627907,0,0,0,5.8,0
"K2615","Yahoo - US","43000000039653141","europe airfare","Advanced","Geo Targeted Los Angeles","Europe Los Angeles","uncategorized","Unassigned","Unassigned","Paused",6.25,2,5.825,2.9125,11,18.1818181818182,2.72727272727273,0,0,0,5.825,0
"K2615","Yahoo - US","43000000039657083","france cheap air ticket","Advanced","Geo Targeted San Francisco","San Francisco to France Sale","uncategorized","Unassigned","Unassigned","Live",6.25,1,5.8375,5.8375,6,16.6666666666667,1.16666666666667,0,0,0,5.8375,0
"K2615","Yahoo - US","43000000039648904","rome air flight","Advanced","Geo Targeted Chicago","Chicago to Rome Sale","uncategorized","Unassigned","Unassigned","Live",6.25,1,5.8625,5.8625,1,100,1,0,0,0,5.8625,0
"K2615","Yahoo - US","43000000039654082","europe flight","Advanced","Geo Targeted Miami","Europe Miami","uncategorized","Unassigned","Unassigned","Paused",6.25,1,5.8875,5.8875,11,9.09090909090909,1.18181818181818,0,0,0,5.8875,0
"K2615","Yahoo - US","43000000039654974","discount europe airline","Advanced","Geo Targeted New York","Discount Europe New York","uncategorized","Unassigned","Unassigned","Paused",6.25,1,5.8875,5.8875,18,5.55555555555556,4.44333333333333,0,0,0,5.8875,0
"K2615","Yahoo - US","43000000039657935","europe fare","Advanced","Western Europe Destinations","Europe","uncategorized","Unassigned","Unassigned","Paused",6.25,1,5.8875,5.8875,3,33.3333333333333,1.33333333333333,0,0,0,5.8875,0
"K2615","Yahoo - US","43000000039652951","international fare","Advanced","Geo Targeted Houston","International Houston","uncategorized","Unassigned","Unassigned","Paused",6.25,2,5.9125,2.95625,7,28.5714285714286,2.13571428571429,0,0,0,5.9125,0
"K2615","Yahoo - US","43000000039657982","florence cheap flight","Advanced","Western Europe Destinations","Florence","uncategorized","Unassigned","Unassigned","Live",6.25,2,5.9375,2.96875,53,3.77358490566038,1.28207547169811,0,0,0,5.9375,0
"K2615","Yahoo - US","43000000039654057","discount international airfare","Advanced","Geo Targeted Miami","Discount International Miami","uncategorized","Unassigned","Unassigned","Paused",6.25,2,5.9875,2.99375,11,18.1818181818182,1.45454545454545,0,0,0,5.9875,0
"K2615","Yahoo - US","43000000039641310","cheap international airplane tickets","Advanced","Geo Targeted Atlanta","Cheap International Atlanta","uncategorized","Unassigned","Unassigned","Paused",6.25,1,6.0125,6.0125,19,5.26315789473684,1.42105263157895,0,0,0,6.0125,0
"K2615","Yahoo - US","43000000039655016","europe flight","Advanced","Geo Targeted New York","Europe New York","uncategorized","Unassigned","Unassigned","Paused",6.25,1,6.0625,6.0625,56,1.78571428571429,1.08732142857143,0,0,0,6.0625,0
"K2615","Yahoo - US","43000000039653093","cheap international fare","Advanced","Geo Targeted Los Angeles","Cheap International Los Angeles","uncategorized","Unassigned","Unassigned","Paused",6.25,1,6.075,6.075,13,7.69230769230769,1.30769230769231,0,0,0,6.075,0
"K2615","Yahoo - US","43000000039641426","international tickets","Advanced","Geo Targeted Atlanta","International Atlanta","uncategorized","Unassigned","Unassigned","Paused",6.25,1,6.1,6.1,12,8.33333333333333,1.83333333333333,0,0,0,6.1,0
"K2615","Yahoo - US","43000000039655204","france airline","Advanced","Geo Targeted New York","New York to France Sale","uncategorized","Unassigned","Unassigned","Live",6.25,4,6.125,1.53125,14,28.5714285714286,1.57142857142857,0,0,0,6.125,0
"K2615","Yahoo - US","43000000039655019","europe ticket","Advanced","Geo Targeted New York","Europe New York","uncategorized","Unassigned","Unassigned","Paused",6.25,1,6.175,6.175,10,10,1.099,0,0,0,6.175,0
"K2615","Yahoo - US","43000000039655009","europe airfare","Advanced","Geo Targeted New York","Europe New York","uncategorized","Unassigned","Unassigned","Paused",6.25,3,6.2374999875,2.0791666625,29,10.3448275862069,2.89413793103448,0,0,0,6.2374999875,0
